Year,Month,Global_Anomaly,NH_Anomaly,SH_Anomaly,Land_Anomaly,Ocean_Anomaly
1902,7,-0.322414426584,-0.3062937052548,-0.3385351479132,-0.4352594758884,-0.2095693772796
1902,8,-0.359527006442,-0.3415506561199,-0.37750335676409996,-0.4853614586967,-0.23369255418729998
1902,9,-0.28740805159,-0.28740805159,-0.28740805159,-0.3880008696465,-0.1868152335335
1902,10,-0.42356149725930003,-0.4659176469852301,-0.38120534753337004,-0.571808021300055,-0.27531497321854503
1902,11,-0.45606056261399996,-0.5472726751367999,-0.3648484500912,-0.6156817595289,-0.2964393656991
1902,12,-0.41817193294,-0.522714916175,-0.313628949705,-0.564532109469,-0.271811756411
1903,1,-0.31286168969999995,-0.39107711212499996,-0.23464626727499996,-0.42236328109499993,-0.20336009830499996
1903,2,-0.12460100290800001,-0.14952120348960002,-0.09968080232640002,-0.16821135392580003,-0.08099065189020001
1903,3,-0.256668972957,-0.2951693189005499,-0.21816862701344997,-0.34650311349195,-0.16683483242205
1903,4,-0.481829981153,-0.5300129792683,-0.43364698303770005,-0.65047047455655,-0.31318948774945005
1903,5,-0.40115467765999996,-0.421212411543,-0.38109694377699993,-0.541558814841,-0.260750540479
1903,6,-0.4550131689613999,-0.4550131689613999,-0.4550131689613999,-0.6142677780978899,-0.29575855982490995
1903,7,-0.42265782658400003,-0.4015249352548,-0.4437907179132001,-0.5705880658884,-0.2747275872796
1903,8,-0.539704906442,-0.5127196611199,-0.5666901517641,-0.7286016236967,-0.3508081891873
1903,9,-0.48550417159,-0.48550417159,-0.48550417159,-0.6554306316465001,-0.3155777115335
1903,10,-0.6001365072593,-0.66015015798523,-0.54012285653337,-0.8101842848000551,-0.390088729718545
1903,11,-0.533202802614,-0.6398433631368,-0.42656224209120003,-0.7198237835289001,-0.3465818216991
1903,12,-0.57733457294,-0.721668216175,-0.43300092970500004,-0.779401673469,-0.375267472411
1904,1,-0.6873785297,-0.859223162125,-0.515533897275,-0.9279610150950001,-0.44679604430500003
1904,2,-0.656814932908,-0.7881779194895999,-0.5254519463264,-0.8867001594258,-0.4269297063902
1904,3,-0.5444463529570001,-0.62611330590055,-0.46277940001345,-0.7350025764919501,-0.35389012942205006
1904,4,-0.5369255811529999,-0.5906181392683,-0.48323302303769994,-0.72484953455655,-0.34900162774945
1904,5,-0.49882184766,-0.5237629400430001,-0.47388075527699997,-0.6734094943410001,-0.324234200979
1904,6,-0.47428016896139996,-0.47428016896139996,-0.47428016896139996,-0.64027822809789,-0.30828210982491
1904,7,-0.47050532658400007,-0.4469800602548,-0.4940305929132001,-0.6351821908884001,-0.30582846227960003
1904,8,-0.41310680644200004,-0.3924514661199,-0.4337621467641001,-0.5576941886967001,-0.2685194241873
1904,9,-0.51473537159,-0.51473537159,-0.51473537159,-0.6948927516465001,-0.33457799153350004
1904,10,-0.47882446725929995,-0.52670691398523,-0.43094202053336994,-0.646413030800055,-0.311235903718545
1904,11,-0.294180842614,-0.3530170111368,-0.23534467409120002,-0.39714413752890004,-0.19121754769910002
1904,12,-0.36290117294,-0.453626466175,-0.272175879705,-0.4899165834690001,-0.235885762411
1905,1,-0.3469572597,-0.433696574625,-0.26021794477500004,-0.46839230059500003,-0.225522218805
1905,2,-0.605476442908,-0.7265717314896,-0.4843811543264,-0.8173931979258,-0.39355968789019996
1905,3,-0.369417952957,-0.4248306459005499,-0.31400526001344997,-0.49871423649195,-0.24012166942205
1905,4,-0.45028261115299995,-0.4953108722683,-0.40525435003769994,-0.60788152505655,-0.29268369724945
1905,5,-0.32160684766,-0.33768719004299996,-0.305526505277,-0.434169244341,-0.20904445097899998
1905,6,-0.25034401896139996,-0.25034401896139996,-0.25034401896139996,-0.33796442559789,-0.16272361232490998
1905,7,-0.287533496584,-0.2731568217548,-0.30191017141320003,-0.38817022038840004,-0.1868967727796
1905,8,-0.23487540644199997,-0.22313163611989997,-0.24661917676409997,-0.3170817986967,-0.1526690141873
1905,9,-0.26121214159,-0.26121214159,-0.26121214159,-0.35263639114650003,-0.1697878920335
1905,10,-0.26066946725929996,-0.28673641398523,-0.23460252053336997,-0.35190378080005497,-0.16943515371854498
1905,11,-0.117533962614,-0.14104075513679998,-0.0940271700912,-0.1586708495289,-0.0763970756991
1905,12,-0.13354443293999999,-0.16693054117499997,-0.100158324705,-0.180284984469,-0.086803881411
1906,1,-0.1748730297,-0.21859128712499998,-0.131154772275,-0.236078590095,-0.11366746930499999
1906,2,-0.266873492908,-0.3202481914896,-0.2134987943264,-0.36027921542580005,-0.1734677703902
1906,3,-0.13208919295699997,-0.15190257190054995,-0.11227581401344998,-0.17832041049194997,-0.08585797542204998
1906,4,0.007816968846999992,0.00859866573169999,0.007035271962299992,0.010552907943449989,0.0050810297505499945
1906,5,-0.25969844766,-0.27268337004300003,-0.246713525277,-0.35059290434100004,-0.168803990979
1906,6,-0.13473906896139998,-0.13473906896139998,-0.13473906896139998,-0.18189774309788997,-0.08758039482491
1906,7,-0.25792857658400004,-0.24503214775480003,-0.27082500541320004,-0.34820357838840005,-0.16765357477960002
1906,8,-0.20140300644200002,-0.1913328561199,-0.21147315676410003,-0.2718940586967,-0.1309119541873
1906,9,-0.26663512158999997,-0.26663512158999997,-0.26663512158999997,-0.35995741414649995,-0.17331282903349998
1906,10,-0.2465643672593,-0.27122080398523,-0.22190793053337002,-0.33286189580005504,-0.160266838718545
1906,11,-0.43303701261399996,-0.5196444151367999,-0.3464296100912,-0.5845999670288999,-0.2814740581991
1906,12,-0.18654319293999996,-0.23317899117499996,-0.13990739470499997,-0.251833310469,-0.12125307541099999
1907,1,-0.4065511597,-0.508188949625,-0.304913369775,-0.548844065595,-0.264258253805
1907,2,-0.505359992908,-0.6064319914896,-0.40428799432640006,-0.6822359904258001,-0.32848399539020007
1907,3,-0.27758538295699997,-0.3192231904005499,-0.23594757551344997,-0.37474026699195,-0.18043049892205
1907,4,-0.36365042115300006,-0.4000154632683001,-0.32728537903770005,-0.49092806855655013,-0.23637277374945004
1907,5,-0.5248849476599999,-0.551129195043,-0.4986407002769999,-0.708594679341,-0.34117521597899997
1907,6,-0.44418412896139997,-0.44418412896139997,-0.44418412896139997,-0.59964857409789,-0.28871968382491
1907,7,-0.342685786584,-0.3255514972548,-0.35982007591320003,-0.4626258118884,-0.22274576127960002
1907,8,-0.421705926442,-0.40062063011989996,-0.44279122276410005,-0.5693030006967,-0.2741088521873
1907,9,-0.31441089159,-0.31441089159,-0.31441089159,-0.42445470364650006,-0.20436707953350003
1907,10,-0.2585255972593,-0.28437815698523006,-0.23267303753337001,-0.34900955630005503,-0.168041638218545
1907,11,-0.45049420261399997,-0.5405930431367999,-0.3603953620912,-0.6081671735289,-0.2928212316991
1907,12,-0.45185563294,-0.564819541175,-0.33889172470499995,-0.610005104469,-0.293706161411
1908,1,-0.3422530597,-0.42781632462499997,-0.256689794775,-0.462041630595,-0.222464488805
1908,2,-0.295880022908,-0.35505602748959997,-0.23670401832639998,-0.3994380309258,-0.19232201489019998
1908,3,-0.547190122957,-0.6292686414005499,-0.46511160451344996,-0.73870666599195,-0.35567357992205
1908,4,-0.47335528115299996,-0.5206908092683,-0.42601975303769996,-0.63902962955655,-0.30768093274944996
1908,5,-0.32529030766,-0.341554823043,-0.309025792277,-0.43914191534100006,-0.211438699979
1908,6,-0.3146632089614,-0.3146632089614,-0.3146632089614,-0.42479533209789,-0.20453108582491
1908,7,-0.307349826584,-0.2919823352548,-0.3227173179132,-0.41492226588840003,-0.1997773872796
1908,8,-0.40997158644200005,-0.3894730071199,-0.4304701657641001,-0.5534616416967001,-0.26648153118730006
1908,9,-0.29761320159,-0.29761320159,-0.29761320159,-0.4017778221465,-0.1934485810335
1908,10,-0.4939745672593,-0.54337202398523,-0.44457711053337,-0.666865665800055,-0.321083468718545
1908,11,-0.539988962614,-0.6479867551367999,-0.4319911700912,-0.7289850995289,-0.3509928256991
1908,12,-0.4992285329399999,-0.624035666175,-0.37442139970499994,-0.6739585194689999,-0.32449854641099996
1909,1,-0.6450902297000001,-0.8063627871250001,-0.48381767227500005,-0.8708718100950001,-0.41930864930500006
1909,2,-0.422955152908,-0.5075461834896,-0.3383641223264,-0.5709894564258,-0.2749208493902
1909,3,-0.501851952957,-0.57712974590055,-0.42657416001345,-0.6775001364919501,-0.32620376942205004
1909,4,-0.5224005411529999,-0.5746405952683,-0.47016048703769997,-0.70524073055655,-0.33956035174945
1909,5,-0.47624444766,-0.500056670043,-0.452432225277,-0.6429300043410001,-0.309558890979
1909,6,-0.4123886689614,-0.4123886689614,-0.4123886689614,-0.55672470309789,-0.26805263482491
1909,7,-0.43942236658399997,-0.41745124825479996,-0.4613934849132,-0.5932201948883999,-0.2856245382796
1909,8,-0.25751298644200005,-0.24463733711990004,-0.27038863576410005,-0.34764253169670006,-0.16738344118730003
1909,9,-0.32175822159,-0.32175822159,-0.32175822159,-0.43437359914650003,-0.2091428440335
1909,10,-0.4158813672593,-0.45746950398523006,-0.37429323053337005,-0.5614398458000551,-0.27032288871854504
1909,11,-0.286470802614,-0.3437649631368,-0.2291766420912,-0.38673558352890003,-0.1862060216991
1909,12,-0.46098440294,-0.576230503675,-0.345738302205,-0.6223289439690001,-0.299639861911
1910,1,-0.3078372597,-0.38479657462499994,-0.23087794477499998,-0.415580300595,-0.200094218805
1910,2,-0.394850692908,-0.47382083148959997,-0.31588055432640005,-0.5330484354258,-0.25665295039020003
1910,3,-0.45233045295700003,-0.52018002090055,-0.38448088501345,-0.61064611149195,-0.29401479442205003
1910,4,-0.41693338115299994,-0.45862671926829995,-0.3752400430377,-0.5628600645565499,-0.27100669774944997
1910,5,-0.41052887765999996,-0.43105532154299997,-0.39000243377699995,-0.5542139848409999,-0.266843770479
1910,6,-0.4578577389614,-0.4578577389614,-0.4578577389614,-0.61810794759789,-0.29760753032491
1910,7,-0.353549986584,-0.33587248725479996,-0.37122748591320004,-0.4772924818884,-0.2298074912796
1910,8,-0.319840036442,-0.30384803461989995,-0.3358320382641,-0.4317840491967,-0.2078960236873
1910,9,-0.33187538159,-0.33187538159,-0.33187538159,-0.44803176514650006,-0.21571899803350003
1910,10,-0.40364796725929997,-0.44401276398523,-0.36328317053337,-0.544924755800055,-0.262371178718545
1910,11,-0.570102062614,-0.6841224751367999,-0.4560816500912,-0.7696377845289001,-0.3705663406991
1910,12,-0.6137617329399999,-0.7672021661749999,-0.4603212997049999,-0.828578339469,-0.39894512641099994
1911,1,-0.5466142597,-0.683267824625,-0.40996069477499997,-0.737929250595,-0.355299268805
1911,2,-0.596424192908,-0.7157090314896,-0.4771393543264,-0.8051726604258,-0.3876757253902
1911,3,-0.615230752957,-0.70751536590055,-0.52294614001345,-0.8305615164919501,-0.39989998942205
1911,4,-0.533870381153,-0.5872574192683001,-0.4804833430377,-0.72072501455655,-0.34701574774945004
1911,5,-0.5288590076599999,-0.555301958043,-0.5024160572769999,-0.713959660341,-0.343758354979
1911,6,-0.4658250689614,-0.4658250689614,-0.4658250689614,-0.6288638430978901,-0.30278629482491004
1911,7,-0.408476886584,-0.3880530422548,-0.4289007309132,-0.5514437968884001,-0.2655099762796
1911,8,-0.43899604644199997,-0.41704624411989993,-0.4609458487641,-0.5926446626967,-0.28534743018729997
1911,9,-0.41529002159,-0.41529002159,-0.41529002159,-0.5606415291465,-0.2699385140335
1911,10,-0.27842201725930005,-0.3062642189852301,-0.25057981553337005,-0.3758697233000551,-0.18097431121854504
1911,11,-0.24560669261400003,-0.2947280311368,-0.19648535409120005,-0.33156903502890006,-0.15964435019910003
1911,12,-0.17206101294,-0.215076266175,-0.129045759705,-0.23228236746900002,-0.111839658411
1912,1,-0.21643757969999997,-0.27054697462499994,-0.16232818477499997,-0.29219073259499995,-0.14068442680499998
1912,2,-0.20224875290799998,-0.24269850348959998,-0.1617990023264,-0.2730358164258,-0.1314616893902
1912,3,-0.4073296529570001,-0.46842910090055007,-0.34623020501345003,-0.5498950314919502,-0.2647642744220501
1912,4,-0.229592031153,-0.2525512342683,-0.2066328280377,-0.30994924205655,-0.14923482024945
1912,5,-0.22264052765999998,-0.23377255404299999,-0.21150850127699997,-0.30056471234099996,-0.144716342979
1912,6,-0.1958144389614,-0.1958144389614,-0.1958144389614,-0.26434949259789003,-0.12727938532491
1912,7,-0.421794476584,-0.4007047527548,-0.4428842004132,-0.5694225433884,-0.2741664097796
1912,8,-0.509297456442,-0.48383258361989995,-0.5347623292641,-0.6875515661967,-0.3310433466873
1912,9,-0.56075442159,-0.56075442159,-0.56075442159,-0.7570184691465001,-0.3644903740335
1912,10,-0.6113361672593,-0.67246978398523,-0.55020255053337,-0.825303825800055,-0.397368508718545
1912,11,-0.458570962614,-0.5502851551368,-0.3668567700912,-0.6190707995289,-0.2980711256991
1912,12,-0.44605713293999993,-0.557571416175,-0.3345428497049999,-0.6021771294689999,-0.28993713641099994
1913,1,-0.43665659970000004,-0.545820749625,-0.327492449775,-0.5894864095950001,-0.28382678980500003
1913,2,-0.429549152908,-0.5154589834896,-0.34363932232640004,-0.5798913564258,-0.2792069493902
1913,3,-0.451597682957,-0.5193373354005499,-0.38385803051344997,-0.6096568719919501,-0.29353849392205
1913,4,-0.41456398115299997,-0.4560203792683,-0.3731075830377,-0.55966137455655,-0.26946658774945
1913,5,-0.43490474766000004,-0.45664998504300003,-0.41315951027700004,-0.5871214093410001,-0.282688085979
1913,6,-0.45150679896139995,-0.45150679896139995,-0.45150679896139995,-0.6095341785978899,-0.29347941932490995
1913,7,-0.398802626584,-0.3788624952548,-0.41874275791320004,-0.5383835458884001,-0.25922170727960003
1913,8,-0.32869240644200004,-0.3122577861199,-0.34512702676410006,-0.4437347486967001,-0.21365006418730004
1913,9,-0.33258014159,-0.33258014159,-0.33258014159,-0.44898319114650004,-0.2161770920335
1913,10,-0.3685464972593,-0.40540114698523005,-0.33169184753337,-0.49753777130005505,-0.239555223218545
1913,11,-0.263651282614,-0.3163815391368,-0.2109210260912,-0.35592923152890005,-0.17137333369910002
1913,12,-0.019284852939999986,-0.024106066174999982,-0.01446363970499999,-0.02603455146899998,-0.01253515441099999
1914,1,0.038908070300000014,0.04863508787500002,0.02918105272500001,0.05252589490500002,0.02529024569500001
1914,2,-0.14542794290799999,-0.17451353148959997,-0.1163423543264,-0.1963277229258,-0.0945281628902
1914,3,-0.24235417295699999,-0.27870729890054996,-0.20600104701344998,-0.32717813349195,-0.15753021242205
1914,4,-0.292857081153,-0.32214278926830003,-0.2635713730377,-0.39535705955655004,-0.19035710274945003
1914,5,-0.19590057765999996,-0.20569560654299998,-0.18610554877699995,-0.26446577984099995,-0.12733537547899998
1914,6,-0.2163897689614,-0.2163897689614,-0.2163897689614,-0.29212618809789004,-0.14065334982491
1914,7,-0.20943915658400003,-0.1989671987548,-0.21991111441320005,-0.28274286138840005,-0.13613545177960001
1914,8,-0.174388966442,-0.1656695181199,-0.1831084147641,-0.23542510469670003,-0.1133528281873
1914,9,-0.21679288159,-0.21679288159,-0.21679288159,-0.2926703901465,-0.1409153730335
1914,10,-0.03629457725930001,-0.03992403498523001,-0.03266511953337001,-0.04899767930005501,-0.023591475218545006
1914,11,-0.08365637261399998,-0.10038764713679997,-0.0669250980912,-0.11293610302889999,-0.05437664219909999
1914,12,-0.10697639294,-0.133720491175,-0.080232294705,-0.144418130469,-0.069534655411
1915,1,-0.17385155969999996,-0.21731444962499996,-0.13038866977499997,-0.23469960559499997,-0.11300351380499998
1915,2,-0.10341206290800002,-0.12409447548960002,-0.08272965032640002,-0.13960628492580004,-0.06721784089020001
1915,3,-0.045830922957,-0.05270556140055,-0.03895628451345,-0.06187174599195001,-0.029790099922050003
1915,4,0.022465958846999992,0.024712554731699993,0.020219362962299994,0.03032904444344999,0.014602873250549995
1915,5,-0.06421589766,-0.067426692543,-0.06100510277699999,-0.086691461841,-0.041740333479
1915,6,-0.0799424989614,-0.0799424989614,-0.0799424989614,-0.10792237359789,-0.05196262432491
1915,7,-0.08822677658400001,-0.0838154377548,-0.09263811541320001,-0.11910614838840002,-0.05734740477960001
1915,8,0.006845337558,0.0065030706801,0.0071876044359,0.0092412057033,0.0044494694127
1915,9,-0.026614297590000002,-0.026614297590000002,-0.026614297590000002,-0.035929301746500004,-0.017299293433500004
1915,10,-0.2086743272593,-0.22954175998523002,-0.18780689453337,-0.281710341800055,-0.135638312718545
1915,11,-0.072068512614,-0.0864822151368,-0.05765481009120001,-0.09729249202890002,-0.04684453319910001
1915,12,-0.22162335294,-0.27702919117499997,-0.16621751470499999,-0.299191526469,-0.144055179411
1916,1,-0.2264583197,-0.283072899625,-0.169843739775,-0.305718731595,-0.147197907805
1916,2,-0.154894172908,-0.1858730074896,-0.1239153383264,-0.2091071334258,-0.1006812123902
1916,3,-0.285607632957,-0.32844877790054994,-0.24276648801344997,-0.38557030449195,-0.18564496142205
1916,4,-0.27253864115299997,-0.2997925052683,-0.2452847770377,-0.36792716555655,-0.17715011674945
1916,5,-0.31401677765999997,-0.32971761654299997,-0.29831593877699997,-0.423922649841,-0.204110905479
1916,6,-0.40338254896139997,-0.40338254896139997,-0.40338254896139997,-0.54456644109789,-0.26219865682491
1916,7,-0.297754796584,-0.2828670567548,-0.3126425364132,-0.40196897538840004,-0.19354061777960002
1916,8,-0.22557442644200001,-0.2142957051199,-0.23685314776410002,-0.3045254756967,-0.1466233771873
1916,9,-0.23955672158999997,-0.23955672158999997,-0.23955672158999997,-0.32340157414649995,-0.15571186903349998
1916,10,-0.29866006725930005,-0.3285260739852301,-0.26879406053337007,-0.4031910908000551,-0.19412904371854503
1916,11,-0.411531462614,-0.49383775513679995,-0.3292251700912,-0.5555674745289,-0.26749545069909997
1916,12,-0.68082793294,-0.8510349161749999,-0.510620949705,-0.9191177094690001,-0.442538156411
1917,1,-0.5820466597,-0.727558324625,-0.436534994775,-0.7857629905950001,-0.378330328805
1917,2,-0.606284392908,-0.7275412714895999,-0.4850275143264,-0.8184839304258,-0.3940848553902
1917,3,-0.631000692957,-0.7256507969005499,-0.53635058901345,-0.8518509354919501,-0.41015045042205
1917,4,-0.435491781153,-0.47904095926830004,-0.3919426030377,-0.58791390455655,-0.28306965774945003
1917,5,-0.5280104076600001,-0.5544109280430001,-0.5016098872770001,-0.7128140503410001,-0.34320676497900005
1917,6,-0.3839244689614,-0.3839244689614,-0.3839244689614,-0.51829803309789,-0.24955090482491
1917,7,-0.168987326584,-0.1605379602548,-0.17743669291320002,-0.22813289088840003,-0.1098417622796
1917,8,-0.26792185644199995,-0.2545257636198999,-0.2813179492641,-0.36169450619669996,-0.17414920668729997
1917,9,-0.21775379158999997,-0.21775379158999997,-0.21775379158999997,-0.29396761864649995,-0.14153996453349998
1917,10,-0.45967291725929993,-0.50564020898523,-0.4137056255333699,-0.620558438300055,-0.29878739621854494
1917,11,-0.357124782614,-0.4285497391368,-0.2856998260912,-0.4821184565289,-0.2321311086991
1917,12,-0.6566251329399999,-0.8207814161749999,-0.49246884970499993,-0.886443929469,-0.42680633641099996
1918,1,-0.40911485970000006,-0.511393574625,-0.30683614477500004,-0.5523050605950001,-0.26592465880500005
1918,2,-0.566532792908,-0.6798393514896,-0.45322623432639997,-0.7648192704258,-0.3682463153902
1918,3,-0.432698002957,-0.49760270340054996,-0.36779330251345,-0.58414230399195,-0.28125370192205
1918,4,-0.518615381153,-0.5704769192683,-0.4667538430377,-0.70013076455655,-0.33709999774945
1918,5,-0.41465484766,-0.435387590043,-0.393922105277,-0.559784044341,-0.269525650979
1918,6,-0.2946792289614,-0.2946792289614,-0.2946792289614,-0.39781695909789,-0.19154149882490998
1918,7,-0.282113826584,-0.2680081352548,-0.29621951791320006,-0.3808536658884001,-0.18337398727960003
1918,8,-0.373168206442,-0.35450979611989997,-0.3918266167641,-0.5037770786967001,-0.2425593341873
1918,9,-0.18859004158999998,-0.18859004158999998,-0.18859004158999998,-0.2545965561465,-0.12258352703349999
1918,10,-0.043504227259300005,-0.04785464998523001,-0.03915380453337001,-0.05873070680005501,-0.028277747718545004
1918,11,-0.07077293261399999,-0.08492751913679998,-0.05661834609119999,-0.09554345902889999,-0.046002406199099996
1918,12,-0.28606253293999995,-0.35757816617499993,-0.21454689970499996,-0.38618441946899995,-0.18594064641099997
1919,1,-0.1332380197,-0.166547524625,-0.09992851477499999,-0.179871326595,-0.086604712805
1919,2,-0.12584474290800002,-0.1510136914896,-0.10067579432640002,-0.16989040292580004,-0.08179908289020002
1919,3,-0.244089122957,-0.28070249140055,-0.20747575451345,-0.32952031599195003,-0.15865792992205
1919,4,-0.10118171115300001,-0.11129988226830002,-0.09106354003770001,-0.13659531005655,-0.06576811224945
1919,5,-0.19988511766,-0.20987937354300001,-0.189890861777,-0.26984490884100004,-0.12992532647900001
1919,6,-0.2750299089614,-0.2750299089614,-0.2750299089614,-0.37129037709789003,-0.17876944082491
1919,7,-0.232117146584,-0.2205112892548,-0.2437230039132,-0.31335814788840005,-0.1508761452796
1919,8,-0.18685570644199997,-0.17751292111989997,-0.19619849176409998,-0.25225520369669996,-0.12145620918729999
1919,9,-0.20857870158999997,-0.20857870158999997,-0.20857870158999997,-0.28158124714649996,-0.13557615603349998
1919,10,-0.19874594725929998,-0.21862054198522998,-0.17887135253336997,-0.26830702880005497,-0.12918486571854498
1919,11,-0.463122262614,-0.5557467151368,-0.37049781009120003,-0.6252150545289,-0.3010294706991
1919,12,-0.38814803294,-0.485185041175,-0.291111024705,-0.523999844469,-0.252296221411
1920,1,-0.16583287969999996,-0.20729109962499995,-0.12437465977499998,-0.22387438759499997,-0.10779137180499998
1920,2,-0.434607392908,-0.5215288714895999,-0.3476859143264,-0.5867199804258,-0.2824948053902
1920,3,-0.019117032956999985,-0.02198458790054998,-0.016249478013449985,-0.02580799449194998,-0.01242607142204999
1920,4,-0.23375154115300004,-0.25712669526830007,-0.21037638703770004,-0.31556458055655007,-0.15193850174945003
1920,5,-0.14721612765999997,-0.154576934043,-0.13985532127699996,-0.198741772341,-0.09569048297899999
1920,6,-0.15814136896139996,-0.15814136896139996,-0.15814136896139996,-0.21349084809788996,-0.10279188982490998
1920,7,-0.229865926584,-0.2183726302548,-0.24135922291320003,-0.31031900088840003,-0.14941285227960002
1920,8,-0.162697146442,-0.1545622891199,-0.17083200376410002,-0.2196411476967,-0.1057531451873
1920,9,-0.11953644159,-0.11953644159,-0.11953644159,-0.1613741961465,-0.0776986870335
1920,10,-0.14845871725930002,-0.16330458898523004,-0.13361284553337002,-0.20041926830005505,-0.09649816621854501
1920,11,-0.24082806261400003,-0.2889936751368,-0.19266245009120003,-0.32511788452890006,-0.15653824069910002
1920,12,-0.36078833294,-0.450985416175,-0.27059124970500004,-0.48706424946900007,-0.234512416411
1921,1,-0.1204331397,-0.150541424625,-0.09032485477499999,-0.162584738595,-0.078281540805
1921,2,-0.185241932908,-0.2222903194896,-0.1481935463264,-0.2500766094258,-0.1204072563902
1921,3,-0.198710432957,-0.22851699790055,-0.16890386801345,-0.26825908449195,-0.12916178142205
1921,4,-0.186024051153,-0.2046264562683,-0.1674216460377,-0.25113246905655,-0.12091563324945
1921,5,-0.18775672766,-0.19714456404300001,-0.178368891277,-0.25347158234100003,-0.12204187297900002
1921,6,-0.0649372589614,-0.0649372589614,-0.0649372589614,-0.08766529959789,-0.04220921832491
1921,7,-0.063559156584,-0.060381198754800004,-0.06673711441320002,-0.08580486138840002,-0.041313451779600004
1921,8,-0.24586970644199999,-0.23357622111989998,-0.2581631917641,-0.3319241036967,-0.1598153091873
1921,9,-0.11140682159,-0.11140682159,-0.11140682159,-0.1503992091465,-0.0724144340335
1921,10,-0.055637147259299996,-0.061200861985230004,-0.050073432533369995,-0.075110148800055,-0.036164145718544996
1921,11,-0.095750162614,-0.1149001951368,-0.07660013009120001,-0.1292627195289,-0.0622376056991
1921,12,-0.14951878294,-0.186898478675,-0.11213908720500002,-0.20185035696900003,-0.09718720891100001
1922,1,-0.30869102969999995,-0.3858637871249999,-0.23151827227499996,-0.416732890095,-0.20064916930499999
1922,2,-0.295662892908,-0.3547954714896,-0.23653031432640004,-0.39914490542580006,-0.1921808803902
1922,3,-0.180963092957,-0.20810755690055,-0.15381862901345,-0.24430017549195002,-0.11762601042205001
1922,4,-0.18677372115300003,-0.20545109326830005,-0.16809634903770004,-0.25214452355655004,-0.12140291874945003
1922,5,-0.35514044765999997,-0.372897470043,-0.33738342527699994,-0.47943960434099997,-0.230841290979
1922,6,-0.20222780896139997,-0.20222780896139997,-0.20222780896139997,-0.27300754209788997,-0.13144807582490997
1922,7,-0.175403926584,-0.1666337302548,-0.1841741229132,-0.2367953008884,-0.1140125522796
1922,8,-0.283004966442,-0.2688547181199,-0.2971552147641,-0.38205670469670006,-0.1839532281873
1922,9,-0.23105034158999999,-0.23105034158999999,-0.23105034158999999,-0.3119179611465,-0.1501827220335
1922,10,-0.2735805372593,-0.30093859098523,-0.24622248353336998,-0.369333725300055,-0.17782734921854498
1922,11,-0.15650416261400002,-0.18780499513680002,-0.12520333009120002,-0.21128061952890004,-0.10172770569910002
1922,12,-0.17668533293999997,-0.22085666617499997,-0.13251399970499997,-0.23852519946899997,-0.11484546641099998
1923,1,-0.2939188197,-0.367398524625,-0.220439114775,-0.39679040659500003,-0.191047232805
1923,2,-0.378331932908,-0.45399831948959996,-0.3026655463264,-0.5107481094258001,-0.2459157563902
1923,3,-0.31016483295700004,-0.35668955790055,-0.26364010801345,-0.4187225244919501,-0.20160714142205002
1923,4,-0.299506821153,-0.3294575032683,-0.2695561390377,-0.40433420855655,-0.19467943374945
1923,5,-0.28821481766,-0.30262555854300005,-0.27380407677699997,-0.38909000384100006,-0.187339631479
1923,6,-0.1654768989614,-0.1654768989614,-0.1654768989614,-0.22339381359789,-0.10755998432491
1923,7,-0.325821786584,-0.3095306972548,-0.34211287591320005,-0.43985941188840005,-0.2117841612796
1923,8,-0.250241036442,-0.2377289846199,-0.26275308826410004,-0.33782539919670007,-0.16265667368730002
1923,9,-0.24796670159,-0.24796670159,-0.24796670159,-0.3347550471465,-0.1611783560335
1923,10,-0.09479932725930001,-0.10427925998523002,-0.08531939453337002,-0.12797909180005504,-0.06161956271854501
1923,11,0.07275336938600001,0.0873040432632,0.05820269550880001,0.09821704867110002,0.047289690100900006
1923,12,0.03893790706000001,0.04867238382500001,0.02920343029500001,0.05256617453100002,0.02530963958900001
1924,1,-0.21843501969999998,-0.27304377462499996,-0.16382626477499998,-0.29488727659499997,-0.141982762805
1924,2,-0.199666652908,-0.2395999834896,-0.15973332232640003,-0.26954998142580006,-0.12978332439020002
1924,3,-0.027997802956999995,-0.03219747340054999,-0.023798132513449994,-0.037797033991949995,-0.01819857192205
1924,4,-0.229918431153,-0.25291027426830004,-0.2069265880377,-0.31038988205655005,-0.14944698024945002
1924,5,-0.09917354765999997,-0.10413222504299997,-0.09421487027699997,-0.13388428934099997,-0.06446280597899999
1924,6,-0.1752431189614,-0.1752431189614,-0.1752431189614,-0.23657821059789,-0.11390802732491
1924,7,-0.207752726584,-0.1973650902548,-0.21814036291320002,-0.28046618088840003,-0.13503927227960003
1924,8,-0.242638816442,-0.2305068756199,-0.25477075726410003,-0.3275624021967,-0.1577152306873
1924,9,-0.23981887158999998,-0.23981887158999998,-0.23981887158999998,-0.3237554766465,-0.15588226653349999
1924,10,-0.28537694725929996,-0.31391464198523,-0.25683925253337,-0.385258878800055,-0.185495015718545
1924,11,-0.184967342614,-0.2219608111368,-0.1479738740912,-0.2497059125289,-0.1202287726991
1924,12,-0.35916273294,-0.448953416175,-0.269372049705,-0.48486968946900005,-0.23345577641100002
1925,1,-0.37480720970000003,-0.46850901212500007,-0.281105407275,-0.5059897330950001,-0.24362468630500003
1925,2,-0.364187772908,-0.43702532748959994,-0.2913502183264,-0.4916534934258,-0.2367220523902
